transcript_id	gene_id
ENST00000461428	ENSG00000100226
ENST00000488787	ENSG00000100226
ENST00000470836	ENSG00000100226
ENST00000460605	ENSG00000100226
ENST00000475959	ENSG00000100226
ENST00000458073	ENSG00000100226
ENST00000462332	ENSG00000100226
ENST00000484971	ENSG00000100226
ENST00000487538	ENSG00000100226
ENST00000489527	ENSG00000100226
ENST00000690927	ENSG00000100242
ENST00000405510	ENSG00000100242
ENST00000689035	ENSG00000100242
ENST00000405018	ENSG00000100242
ENST00000406622	ENSG00000100242
ENST00000456894	ENSG00000100242
ENST00000455125	ENSG00000100242
ENST00000470642	ENSG00000100242
ENST00000477262	ENSG00000100242
ENST00000469086	ENSG00000100242
ENST00000464202	ENSG00000100242
ENST00000430185	ENSG00000100242
ENST00000438058	ENSG00000100242
ENST00000480307	ENSG00000100242
ENST00000452294	ENSG00000100242
ENST00000494273	ENSG00000100242
ENST00000433561	ENSG00000100242
ENST00000417332	ENSG00000100242
ENST00000439339	ENSG00000100242
ENST00000216068	ENSG00000100246
ENST00000486019	ENSG00000100246
ENST00000406199	ENSG00000100246
ENST00000475512	ENSG00000100246
ENST00000718437	ENSG00000221890
ENST00000333039	ENSG00000221890
ENST00000407418	ENSG00000183741
ENST00000216083	ENSG00000183741
ENST00000469420	ENSG00000183741
ENST00000495988	ENSG00000128383
ENST00000402255	ENSG00000128383
ENST00000488758	ENSG00000128383
ENST00000249116	ENSG00000128383
ENST00000407298	ENSG00000179750
ENST00000333467	ENSG00000179750
ENST00000402182	ENSG00000179750
ENST00000335760	ENSG00000179750
ENST00000361441	ENSG00000244509
ENST00000428892	ENSG00000244509
ENST00000381568	ENSG00000284554
ENST00000427494	ENSG00000243811
ENST00000216099	ENSG00000243811
ENST00000622217	ENSG00000243811
ENST00000491387	ENSG00000128394
ENST00000381565	ENSG00000128394
ENST00000308521	ENSG00000128394
ENST00000476513	ENSG00000128394
ENST00000463934	ENSG00000239713
ENST00000480000	ENSG00000239713
ENST00000461827	ENSG00000239713
ENST00000407997	ENSG00000239713
ENST00000486357	ENSG00000239713
ENST00000494150	ENSG00000239713
ENST00000481958	ENSG00000239713
ENST00000421988	ENSG00000100298
ENST00000613677	ENSG00000100298
ENST00000348946	ENSG00000100298
ENST00000442487	ENSG00000100298
ENST00000474235	ENSG00000100298
ENST00000401756	ENSG00000100298
ENST00000613996	ENSG00000100298
ENST00000475962	ENSG00000100307
ENST00000216133	ENSG00000100307
ENST00000401405	ENSG00000100307
ENST00000490741	ENSG00000100307
ENST00000434260	ENSG00000100307
ENST00000477827	ENSG00000100307
ENST00000482294	ENSG00000100307
ENST00000331163	ENSG00000100311
ENST00000381551	ENSG00000100311
ENST00000455790	ENSG00000100311
ENST00000440375	ENSG00000100311
ENST00000401609	ENSG00000100316
ENST00000216146	ENSG00000100316
ENST00000464182	ENSG00000100316
ENST00000473638	ENSG00000100316
ENST00000465618	ENSG00000100316
ENST00000467105	ENSG00000100316
ENST00000402527	ENSG00000100316
ENST00000481985	ENSG00000100316
ENST00000471290	ENSG00000100316
ENST00000453303	ENSG00000100316
ENST00000484358	ENSG00000100316
ENST00000427905	ENSG00000100316
ENST00000420536	ENSG00000100316
ENST00000484615	ENSG00000100316
ENST00000460589	ENSG00000100316
ENST00000461967	ENSG00000100316
ENST00000498462	ENSG00000100316
ENST00000459859	ENSG00000100316
ENST00000318801	ENSG00000100321
ENST00000216155	ENSG00000100321
ENST00000415332	ENSG00000100321
ENST00000406293	ENSG00000100321
ENST00000328933	ENSG00000100321
ENST00000489206	ENSG00000100321
ENST00000381535	ENSG00000100321
ENST00000473613	ENSG00000100324
ENST00000216160	ENSG00000100324
ENST00000331454	ENSG00000100324
ENST00000461775	ENSG00000100324
ENST00000490819	ENSG00000100324
ENST00000473491	ENSG00000100324
ENST00000488859	ENSG00000100324
ENST00000341184	ENSG00000128268
ENST00000429402	ENSG00000128268
ENST00000418314	ENSG00000128268
ENST00000464629	ENSG00000100335
ENST00000402881	ENSG00000100335
ENST00000467866	ENSG00000100335
ENST00000465564	ENSG00000100335
ENST00000489792	ENSG00000100335
ENST00000478342	ENSG00000100335
ENST00000481746	ENSG00000100335
ENST00000325301	ENSG00000100335
ENST00000433117	ENSG00000100335
ENST00000494219	ENSG00000100335
ENST00000404569	ENSG00000100335
ENST00000434364	ENSG00000100335
ENST00000428069	ENSG00000100335
ENST00000479514	ENSG00000100335
ENST00000637854	ENSG00000285025
ENST00000404241	ENSG00000128272
ENST00000674920	ENSG00000128272
ENST00000679776	ENSG00000128272
ENST00000675582	ENSG00000128272
ENST00000337304	ENSG00000128272
ENST00000676346	ENSG00000128272
ENST00000396680	ENSG00000128272
ENST00000680446	ENSG00000128272
ENST00000674568	ENSG00000128272
ENST00000680748	ENSG00000128272
ENST00000674835	ENSG00000128272
ENST00000334678	ENSG00000187051
ENST00000488602	ENSG00000187051
ENST00000420879	ENSG00000187051
ENST00000459956	ENSG00000187051
ENST00000491966	ENSG00000187051
ENST00000472291	ENSG00000187051
ENST00000407673	ENSG00000100346
ENST00000401624	ENSG00000100346
ENST00000404898	ENSG00000100346
ENST00000402142	ENSG00000100346
ENST00000471970	ENSG00000100346
ENST00000325157	ENSG00000176177
ENST00000490326	ENSG00000176177
ENST00000344138	ENSG00000100351
ENST00000420971	ENSG00000100351
ENST00000478445	ENSG00000100351
ENST00000461082	ENSG00000100351
ENST00000407075	ENSG00000100351
ENST00000481263	ENSG00000100351
ENST00000460449	ENSG00000100351
ENST00000424496	ENSG00000225528
ENST00000333407	ENSG00000133477
ENST00000488874	ENSG00000133477
ENST00000473717	ENSG00000133477
ENST00000301923	ENSG00000100354
ENST00000402203	ENSG00000100354
ENST00000489500	ENSG00000100354
ENST00000454349	ENSG00000100354
ENST00000335727	ENSG00000100354
ENST00000446273	ENSG00000100354
ENST00000497559	ENSG00000100354
ENST00000467658	ENSG00000100354
ENST00000623632	ENSG00000239900
ENST00000681159	ENSG00000239900
ENST00000625194	ENSG00000239900
ENST00000637666	ENSG00000239900
ENST00000680978	ENSG00000239900
ENST00000623063	ENSG00000239900
ENST00000679723	ENSG00000239900
ENST00000342312	ENSG00000239900
ENST00000480775	ENSG00000239900
ENST00000680444	ENSG00000239900
ENST00000636714	ENSG00000239900
ENST00000466863	ENSG00000239900
ENST00000624503	ENSG00000239900
ENST00000637669	ENSG00000239900
ENST00000216194	ENSG00000239900
ENST00000477111	ENSG00000239900
ENST00000623978	ENSG00000239900
ENST00000636265	ENSG00000239900
ENST00000679656	ENSG00000239900
ENST00000675622	ENSG00000239900
ENST00000679609	ENSG00000239900
ENST00000623287	ENSG00000239900
ENST00000624474	ENSG00000239900
ENST00000680378	ENSG00000239900
ENST00000636124	ENSG00000239900
ENST00000638161	ENSG00000239900
ENST00000679845	ENSG00000239900
ENST00000674592	ENSG00000239900
ENST00000636433	ENSG00000239900
ENST00000679904	ENSG00000239900
ENST00000681003	ENSG00000239900
ENST00000623387	ENSG00000239900
ENST00000423176	ENSG00000239900
ENST00000624027	ENSG00000239900
ENST00000498234	ENSG00000239900
ENST00000639722	ENSG00000284431
ENST00000457767	ENSG00000100359
ENST00000248929	ENSG00000100359
ENST00000485962	ENSG00000100359
ENST00000478085	ENSG00000100359
ENST00000480830	ENSG00000100359
ENST00000481408	ENSG00000100359
ENST00000481028	ENSG00000100359
ENST00000470518	ENSG00000100359
ENST00000467915	ENSG00000100359
ENST00000427834	ENSG00000100359
ENST00000469719	ENSG00000100359
ENST00000462457	ENSG00000100359
ENST00000417424	ENSG00000100359
ENST00000651595	ENSG00000196588
ENST00000614754	ENSG00000196588
ENST00000620651	ENSG00000196588
ENST00000407029	ENSG00000196588
ENST00000652095	ENSG00000196588
ENST00000355630	ENSG00000196588
ENST00000402042	ENSG00000196588
ENST00000477468	ENSG00000196588
ENST00000699988	ENSG00000196588
ENST00000402630	ENSG00000196588
ENST00000651694	ENSG00000196588
ENST00000422851	ENSG00000196588
ENST00000673719	ENSG00000196588
ENST00000463769	ENSG00000196588
ENST00000650658	ENSG00000196588
ENST00000466278	ENSG00000196588
ENST00000651158	ENSG00000196588
ENST00000381433	ENSG00000128285
ENST00000498400	ENSG00000128285
ENST00000249016	ENSG00000128285
ENST00000465662	ENSG00000128285
ENST00000263255	ENSG00000100372
ENST00000491545	ENSG00000100372
ENST00000435456	ENSG00000100372
ENST00000544408	ENSG00000100372
ENST00000402844	ENSG00000100372
ENST00000447566	ENSG00000100372
ENST00000420970	ENSG00000100372
ENST00000430221	ENSG00000100372
ENST00000427084	ENSG00000100372
ENST00000458600	ENSG00000100372
ENST00000443810	ENSG00000100372
ENST00000412879	ENSG00000100372
ENST00000426396	ENSG00000100372
ENST00000434193	ENSG00000100372
ENST00000478550	ENSG00000100372
ENST00000449676	ENSG00000100372
ENST00000434185	ENSG00000100372
ENST00000216218	ENSG00000100380
ENST00000480048	ENSG00000100380
ENST00000455824	ENSG00000100380
ENST00000413424	ENSG00000100380
ENST00000411695	ENSG00000100380
ENST00000495652	ENSG00000100380
ENST00000417688	ENSG00000196236
ENST00000482652	ENSG00000196236
ENST00000614001	ENSG00000196236
ENST00000428799	ENSG00000196236
ENST00000357137	ENSG00000196236
ENST00000465258	ENSG00000196236
ENST00000307221	ENSG00000172404
ENST00000476110	ENSG00000100387
ENST00000216225	ENSG00000100387
ENST00000467617	ENSG00000100387
ENST00000715703	ENSG00000100393
ENST00000263253	ENSG00000100393
ENST00000703544	ENSG00000100393
ENST00000674155	ENSG00000100393
ENST00000637592	ENSG00000100393
ENST00000703545	ENSG00000100393
ENST00000634787	ENSG00000100393
ENST00000634860	ENSG00000100393
ENST00000634690	ENSG00000100393
ENST00000635538	ENSG00000100393
ENST00000634422	ENSG00000100393
ENST00000635691	ENSG00000100393
ENST00000635552	ENSG00000100393
ENST00000635584	ENSG00000100393
ENST00000635083	ENSG00000100393
ENST00000481902	ENSG00000100395
ENST00000489136	ENSG00000100395
ENST00000466589	ENSG00000100395
ENST00000453659	ENSG00000100395
ENST00000216237	ENSG00000100395
ENST00000479978	ENSG00000100395
ENST00000452106	ENSG00000100395
ENST00000449635	ENSG00000100395
ENST00000450939	ENSG00000100395
ENST00000417999	ENSG00000100399
ENST00000216241	ENSG00000100399
ENST00000455425	ENSG00000100399
ENST00000356244	ENSG00000100401
ENST00000705116	ENSG00000100401
ENST00000405486	ENSG00000100401
ENST00000455915	ENSG00000100401
ENST00000446258	ENSG00000100401
ENST00000452543	ENSG00000100401
ENST00000418067	ENSG00000100401
ENST00000422838	ENSG00000100401
ENST00000352645	ENSG00000100403
ENST00000486331	ENSG00000100403
ENST00000406644	ENSG00000167074
ENST00000266304	ENSG00000167074
ENST00000413942	ENSG00000167074
ENST00000434408	ENSG00000183864
ENST00000327492	ENSG00000183864
ENST00000676748	ENSG00000100412
ENST00000678600	ENSG00000100412
ENST00000677554	ENSG00000100412
ENST00000679320	ENSG00000100412
ENST00000678394	ENSG00000100412
ENST00000678454	ENSG00000100412
ENST00000677427	ENSG00000100412
ENST00000466237	ENSG00000100412
ENST00000216254	ENSG00000100412
ENST00000676714	ENSG00000100412
ENST00000678688	ENSG00000100412
ENST00000677516	ENSG00000100412
ENST00000678788	ENSG00000100412
ENST00000677007	ENSG00000100412
ENST00000676959	ENSG00000100412
ENST00000679311	ENSG00000100412
ENST00000676792	ENSG00000100412
ENST00000677153	ENSG00000100412
ENST00000678819	ENSG00000100412
ENST00000396512	ENSG00000100412
ENST00000678269	ENSG00000100412
ENST00000677532	ENSG00000100412
ENST00000471094	ENSG00000100412
ENST00000679264	ENSG00000100412
ENST00000677698	ENSG00000100412
ENST00000676822	ENSG00000100412
ENST00000676664	ENSG00000100412
ENST00000482208	ENSG00000100412
ENST00000478010	ENSG00000100412
ENST00000677492	ENSG00000100412
ENST00000679284	ENSG00000100412
ENST00000676883	ENSG00000100412
ENST00000216252	ENSG00000100410
ENST00000459687	ENSG00000100410
ENST00000491254	ENSG00000100410
ENST00000355209	ENSG00000100413
ENST00000396504	ENSG00000100413
ENST00000337566	ENSG00000100413
ENST00000431534	ENSG00000100413
ENST00000432789	ENSG00000100413
ENST00000407461	ENSG00000100413
ENST00000442616	ENSG00000100413
ENST00000420561	ENSG00000100413
ENST00000483837	ENSG00000100413
ENST00000306149	ENSG00000172346
ENST00000460790	ENSG00000172346
ENST00000216259	ENSG00000100417
ENST00000463617	ENSG00000100417
ENST00000482178	ENSG00000100417
ENST00000472620	ENSG00000100417
ENST00000485648	ENSG00000100417
ENST00000466645	ENSG00000100417
ENST00000478337	ENSG00000100417
ENST00000414636	ENSG00000100417
ENST00000493389	ENSG00000100417
ENST00000263256	ENSG00000100418
ENST00000468151	ENSG00000100418
ENST00000463886	ENSG00000100418
ENST00000482612	ENSG00000100418
ENST00000428575	ENSG00000196419
ENST00000464116	ENSG00000196419
ENST00000360079	ENSG00000196419
ENST00000402580	ENSG00000196419
ENST00000359308	ENSG00000196419
ENST00000405878	ENSG00000196419
ENST00000405506	ENSG00000196419
ENST00000478914	ENSG00000196419
ENST00000401959	ENSG00000100138
ENST00000648161	ENSG00000100138
ENST00000648674	ENSG00000100138
ENST00000215956	ENSG00000100138
ENST00000463675	ENSG00000100138
ENST00000649479	ENSG00000100138
ENST00000648350	ENSG00000100138
ENST00000402458	ENSG00000100138
ENST00000469028	ENSG00000100138
ENST00000649722	ENSG00000100138
ENST00000488571	ENSG00000100138
ENST00000469522	ENSG00000100138
ENST00000401548	ENSG00000167077
ENST00000540833	ENSG00000167077
ENST00000651135	ENSG00000167077
ENST00000492484	ENSG00000167077
ENST00000482055	ENSG00000167077
ENST00000476614	ENSG00000167077
ENST00000460702	ENSG00000167077
ENST00000462246	ENSG00000167077
ENST00000473736	ENSG00000167077
ENST00000462450	ENSG00000167077
ENST00000498456	ENSG00000167077
ENST00000487535	ENSG00000167077
ENST00000476893	ENSG00000167077
ENST00000484966	ENSG00000167077
ENST00000403492	ENSG00000167077
ENST00000423900	ENSG00000167077
ENST00000255784	ENSG00000100147
ENST00000402061	ENSG00000100147
ENST00000361204	ENSG00000198911
ENST00000424354	ENSG00000198911
ENST00000710853	ENSG00000198911
ENST00000462539	ENSG00000198911
ENST00000464119	ENSG00000198911
ENST00000491541	ENSG00000198911
ENST00000463741	ENSG00000198911
ENST00000435061	ENSG00000198911
ENST00000490262	ENSG00000198911
ENST00000621082	ENSG00000234965
ENST00000457093	ENSG00000234965
ENST00000291232	ENSG00000159958
ENST00000718240	ENSG00000100162
ENST00000472374	ENSG00000100162
ENST00000404067	ENSG00000100162
ENST00000402338	ENSG00000100162
ENST00000215980	ENSG00000100162
ENST00000407253	ENSG00000100162
ENST00000402420	ENSG00000100162
ENST00000396437	ENSG00000100162
ENST00000460824	ENSG00000100162
ENST00000711329	ENSG00000205704
ENST00000381348	ENSG00000205704
ENST00000644076	ENSG00000100167
ENST00000449288	ENSG00000100167
ENST00000396425	ENSG00000100167
ENST00000396426	ENSG00000100167
ENST00000406029	ENSG00000100167
ENST00000396417	ENSG00000100167
ENST00000460267	ENSG00000100167
ENST00000412113	ENSG00000183066
ENST00000329620	ENSG00000183066
ENST00000436265	ENSG00000183066
ENST00000475341	ENSG00000183066
ENST00000328823	ENSG00000183066
ENST00000461730	ENSG00000183066
ENST00000445185	ENSG00000183066
ENST00000487176	ENSG00000183066
ENST00000470812	ENSG00000183066
ENST00000396398	ENSG00000198951
ENST00000403363	ENSG00000198951
ENST00000402937	ENSG00000198951
ENST00000321753	ENSG00000177096
ENST00000419475	ENSG00000177096
ENST00000422252	ENSG00000183172
ENST00000484235	ENSG00000183172
ENST00000331479	ENSG00000183172
ENST00000498737	ENSG00000184983
ENST00000617763	ENSG00000184983
ENST00000470753	ENSG00000184983
ENST00000360124	ENSG00000100197
ENST00000645361	ENSG00000100197
ENST00000488442	ENSG00000100197
ENST00000359033	ENSG00000100197
ENST00000435101	ENSG00000205702
ENST00000358097	ENSG00000205702
ENST00000433992	ENSG00000205702
ENST00000651010	ENSG00000205702
ENST00000610593	ENSG00000205702
ENST00000424775	ENSG00000205702
ENST00000435688	ENSG00000205702
ENST00000711577	ENSG00000205702
ENST00000677622	ENSG00000100207
ENST00000359486	ENSG00000100207
ENST00000683686	ENSG00000100207
ENST00000335626	ENSG00000100207
ENST00000404876	ENSG00000100207
ENST00000675876	ENSG00000100207
ENST00000515426	ENSG00000100207
ENST00000329021	ENSG00000235568
ENST00000355469	ENSG00000235568
ENST00000718430	ENSG00000189306
ENST00000323013	ENSG00000189306
ENST00000416699	ENSG00000189306
ENST00000483303	ENSG00000189306
ENST00000447870	ENSG00000183569
ENST00000477564	ENSG00000183569
ENST00000340239	ENSG00000183569
ENST00000534080	ENSG00000183569
ENST00000416156	ENSG00000183569
ENST00000527167	ENSG00000183569
ENST00000327678	ENSG00000183569
ENST00000407614	ENSG00000183569
ENST00000335879	ENSG00000183569
ENST00000472589	ENSG00000183569
ENST00000445215	ENSG00000100227
ENST00000252115	ENSG00000100227
ENST00000348657	ENSG00000100227
ENST00000451060	ENSG00000100227
ENST00000339677	ENSG00000100227
ENST00000491021	ENSG00000100227
ENST00000454057	ENSG00000100227
ENST00000463133	ENSG00000100227
ENST00000617178	ENSG00000289517
ENST00000693367	ENSG00000100243
ENST00000352397	ENSG00000100243
ENST00000361740	ENSG00000100243
ENST00000688117	ENSG00000100243
ENST00000684963	ENSG00000100243
ENST00000689001	ENSG00000100243
ENST00000687198	ENSG00000100243
ENST00000407332	ENSG00000100243
ENST00000686523	ENSG00000100243
ENST00000689795	ENSG00000100243
ENST00000693363	ENSG00000100243
ENST00000692152	ENSG00000100243
ENST00000685184	ENSG00000100243
ENST00000687183	ENSG00000100243
ENST00000691295	ENSG00000100243
ENST00000407623	ENSG00000100243
ENST00000402438	ENSG00000100243
ENST00000470741	ENSG00000100243
ENST00000690835	ENSG00000100243
ENST00000689195	ENSG00000100243
ENST00000688244	ENSG00000100243
ENST00000690993	ENSG00000100243
ENST00000689239	ENSG00000100243
ENST00000692344	ENSG00000100243
ENST00000693639	ENSG00000100243
ENST00000693646	ENSG00000100243
ENST00000691918	ENSG00000100243
ENST00000438270	ENSG00000100243
ENST00000693157	ENSG00000100243
ENST00000686129	ENSG00000100243
ENST00000466276	ENSG00000100243
ENST00000693716	ENSG00000100243
ENST00000688004	ENSG00000100243
ENST00000505920	ENSG00000249222
ENST00000401850	ENSG00000128274
ENST00000642412	ENSG00000128274
ENST00000249005	ENSG00000128274
ENST00000381278	ENSG00000128274
ENST00000483026	ENSG00000128274
ENST00000465765	ENSG00000128274
ENST00000647439	ENSG00000128274
ENST00000263245	ENSG00000242247
ENST00000437119	ENSG00000242247
ENST00000453516	ENSG00000242247
ENST00000454099	ENSG00000242247
ENST00000435208	ENSG00000242247
ENST00000493606	ENSG00000242247
ENST00000507586	ENSG00000100266
ENST00000337959	ENSG00000100266
ENST00000263246	ENSG00000100266
ENST00000407585	ENSG00000100266
ENST00000403744	ENSG00000100266
ENST00000402229	ENSG00000100266
ENST00000634914	ENSG00000100266
ENST00000453643	ENSG00000100266
ENST00000418133	ENSG00000100266
ENST00000422336	ENSG00000100266
ENST00000445706	ENSG00000100266
ENST00000453079	ENSG00000100266
ENST00000266254	ENSG00000100271
ENST00000439248	ENSG00000100271
ENST00000440761	ENSG00000100271
ENST00000331018	ENSG00000100271
ENST00000216115	ENSG00000100290
ENST00000290429	ENSG00000100294
ENST00000327555	ENSG00000100294
ENST00000608052	ENSG00000100294
ENST00000464244	ENSG00000100294
ENST00000583777	ENSG00000100300
ENST00000337554	ENSG00000100300
ENST00000472378	ENSG00000100300
ENST00000428336	ENSG00000100300
ENST00000329563	ENSG00000100300
ENST00000396265	ENSG00000100300
ENST00000216129	ENSG00000100304
ENST00000484711	ENSG00000100304
ENST00000494035	ENSG00000100304
ENST00000484118	ENSG00000100304
ENST00000360835	ENSG00000159307
ENST00000449304	ENSG00000159307
ENST00000290460	ENSG00000159307
ENST00000477991	ENSG00000159307
ENST00000470433	ENSG00000159307
ENST00000461595	ENSG00000159307
ENST00000480833	ENSG00000159307
ENST00000417669	ENSG00000186732
ENST00000334209	ENSG00000186732
ENST00000443721	ENSG00000186732
ENST00000447567	ENSG00000186732
ENST00000465861	ENSG00000186732
ENST00000480239	ENSG00000186732
ENST00000461800	ENSG00000186976
ENST00000396231	ENSG00000186976
ENST00000483324	ENSG00000186976
ENST00000262726	ENSG00000186976
ENST00000477145	ENSG00000186976
ENST00000468552	ENSG00000186976
ENST00000404038	ENSG00000186976
ENST00000356087	ENSG00000186976
ENST00000476600	ENSG00000186976
ENST00000485142	ENSG00000186976
ENST00000330884	ENSG00000130540
ENST00000432404	ENSG00000130540
ENST00000422525	ENSG00000130540
ENST00000475131	ENSG00000130540
ENST00000216177	ENSG00000100341
ENST00000381198	ENSG00000100341
ENST00000438734	ENSG00000100341
ENST00000406117	ENSG00000100344
ENST00000423180	ENSG00000100344
ENST00000216180	ENSG00000100344
ENST00000478713	ENSG00000100344
ENST00000497129	ENSG00000100344
ENST00000493161	ENSG00000100347
ENST00000350028	ENSG00000100347
ENST00000474323	ENSG00000100347
ENST00000494795	ENSG00000100347
ENST00000465768	ENSG00000100347
ENST00000493621	ENSG00000100347
ENST00000406477	ENSG00000188677
ENST00000402876	ENSG00000188677
ENST00000338758	ENSG00000188677
ENST00000619710	ENSG00000188677
ENST00000444029	ENSG00000188677
ENST00000404989	ENSG00000188677
ENST00000477795	ENSG00000188677
ENST00000495824	ENSG00000188677
ENST00000484345	ENSG00000188677
ENST00000477438	ENSG00000188677
ENST00000422871	ENSG00000138964
ENST00000453888	ENSG00000138964
ENST00000444313	ENSG00000138964
ENST00000416291	ENSG00000138964
ENST00000475485	ENSG00000138964
ENST00000417767	ENSG00000138964
ENST00000356909	ENSG00000138964
ENST00000471836	ENSG00000138964
ENST00000466375	ENSG00000138964
ENST00000468564	ENSG00000138964
ENST00000472551	ENSG00000138964
ENST00000381176	ENSG00000138944
ENST00000341255	ENSG00000188636
ENST00000617066	ENSG00000186654
ENST00000432186	ENSG00000186654
ENST00000492475	ENSG00000186654
ENST00000006251	ENSG00000186654
ENST00000459857	ENSG00000186654
ENST00000403581	ENSG00000186654
ENST00000492289	ENSG00000186654
ENST00000336985	ENSG00000186654
ENST00000403696	ENSG00000186654
ENST00000457960	ENSG00000186654
ENST00000431834	ENSG00000186654
ENST00000432916	ENSG00000186654
ENST00000477331	ENSG00000186654
ENST00000455389	ENSG00000186654
ENST00000495017	ENSG00000186654
ENST00000475850	ENSG00000186654
ENST00000361473	ENSG00000248405
ENST00000352766	ENSG00000248405
ENST00000495250	ENSG00000248405
ENST00000515632	ENSG00000248405
ENST00000389774	ENSG00000241484
ENST00000460809	ENSG00000241484
ENST00000356099	ENSG00000241484
ENST00000396119	ENSG00000241484
ENST00000447333	ENSG00000241484
ENST00000336963	ENSG00000241484
ENST00000412433	ENSG00000241484
ENST00000469872	ENSG00000241484
ENST00000389772	ENSG00000241484
ENST00000495219	ENSG00000241484
ENST00000498310	ENSG00000241484
ENST00000469342	ENSG00000241484
ENST00000403565	ENSG00000056487
ENST00000313237	ENSG00000056487
ENST00000629843	ENSG00000056487
ENST00000420689	ENSG00000056487
ENST00000414269	ENSG00000056487
ENST00000490679	ENSG00000056487
ENST00000460507	ENSG00000056487
ENST00000474327	ENSG00000056487
ENST00000462631	ENSG00000056487
ENST00000495348	ENSG00000056487
ENST00000491522	ENSG00000056487
ENST00000347635	ENSG00000093000
ENST00000407019	ENSG00000093000
ENST00000424634	ENSG00000093000
ENST00000417702	ENSG00000093000
ENST00000497960	ENSG00000093000
ENST00000461437	ENSG00000093000
ENST00000434760	ENSG00000093000
ENST00000430547	ENSG00000093000
ENST00000484186	ENSG00000093000
ENST00000445721	ENSG00000093000
ENST00000493456	ENSG00000093000
ENST00000396096	ENSG00000093000
ENST00000461194	ENSG00000093000
ENST00000432340	ENSG00000093000
ENST00000419387	ENSG00000093000
ENST00000422489	ENSG00000093000
ENST00000486184	ENSG00000093000
ENST00000491860	ENSG00000093000
ENST00000469163	ENSG00000093000
ENST00000336156	ENSG00000100364
ENST00000423262	ENSG00000100364
ENST00000251993	ENSG00000100364
ENST00000391627	ENSG00000100364
ENST00000488038	ENSG00000100364
ENST00000483374	ENSG00000100364
ENST00000498418	ENSG00000100364
ENST00000474515	ENSG00000100364
ENST00000493003	ENSG00000100364
ENST00000440039	ENSG00000100364
ENST00000414854	ENSG00000100364
ENST00000424508	ENSG00000100364
ENST00000486640	ENSG00000100364
ENST00000417906	ENSG00000100364
ENST00000496226	ENSG00000100364
ENST00000492273	ENSG00000100364
ENST00000216211	ENSG00000100373
ENST00000396082	ENSG00000100373
ENST00000491671	ENSG00000100376
ENST00000216214	ENSG00000100376
ENST00000481447	ENSG00000100376
ENST00000441876	ENSG00000100376
ENST00000405673	ENSG00000100376
ENST00000477714	ENSG00000100376
ENST00000427777	ENSG00000100376
ENST00000452238	ENSG00000100376
ENST00000424557	ENSG00000100376
ENST00000476478	ENSG00000100376
ENST00000459849	ENSG00000100376
ENST00000476754	ENSG00000100376
ENST00000487732	ENSG00000100376
ENST00000483102	ENSG00000100376
ENST00000462361	ENSG00000100376
ENST00000479180	ENSG00000100376
ENST00000357450	ENSG00000077935
ENST00000404354	ENSG00000077935
ENST00000614167	ENSG00000128408
ENST00000621287	ENSG00000128408
ENST00000466226	ENSG00000128408
ENST00000411478	ENSG00000077942
ENST00000445110	ENSG00000077942
ENST00000455233	ENSG00000077942
ENST00000402984	ENSG00000077942
ENST00000262722	ENSG00000077942
ENST00000327858	ENSG00000077942
ENST00000442170	ENSG00000077942
ENST00000340923	ENSG00000077942
ENST00000439835	ENSG00000077942
ENST00000450975	ENSG00000077942
ENST00000454279	ENSG00000077942
ENST00000451475	ENSG00000077942
ENST00000437711	ENSG00000077942
ENST00000460538	ENSG00000077942
ENST00000465578	ENSG00000077942
ENST00000484531	ENSG00000077942
ENST00000476366	ENSG00000077942
ENST00000460300	ENSG00000077942
ENST00000381061	ENSG00000130638
ENST00000252934	ENSG00000130638
ENST00000498009	ENSG00000130638
ENST00000470722	ENSG00000130638
ENST00000476998	ENSG00000130638
ENST00000483549	ENSG00000130638
ENST00000435026	ENSG00000130638
ENST00000493643	ENSG00000130638
ENST00000451241	ENSG00000130638
ENST00000464482	ENSG00000130638
ENST00000402380	ENSG00000130638
ENST00000339464	ENSG00000188064
ENST00000409496	ENSG00000188064
ENST00000410089	ENSG00000188064
ENST00000410058	ENSG00000188064
ENST00000428540	ENSG00000188064
ENST00000440343	ENSG00000186951
ENST00000407236	ENSG00000186951
ENST00000415785	ENSG00000186951
ENST00000420804	ENSG00000186951
ENST00000460086	ENSG00000186951
ENST00000496865	ENSG00000186951
ENST00000402126	ENSG00000186951
ENST00000624793	ENSG00000186951
ENST00000484619	ENSG00000186951
ENST00000481567	ENSG00000186951
ENST00000493286	ENSG00000186951
ENST00000404583	ENSG00000205643
ENST00000314567	ENSG00000205643
ENST00000381037	ENSG00000205643
ENST00000404744	ENSG00000205643
ENST00000475605	ENSG00000205643
ENST00000474256	ENSG00000205643
ENST00000253255	ENSG00000130943
ENST00000417709	ENSG00000075234
ENST00000475467	ENSG00000075234
ENST00000421359	ENSG00000075234
ENST00000381031	ENSG00000075234
ENST00000629918	ENSG00000075234
ENST00000422713	ENSG00000075234
ENST00000451998	ENSG00000075234
ENST00000454366	ENSG00000075218
ENST00000466510	ENSG00000075218
ENST00000479645	ENSG00000075218
ENST00000491863	ENSG00000075218
ENST00000476901	ENSG00000100416
ENST00000486620	ENSG00000100416
ENST00000441818	ENSG00000100416
ENST00000381021	ENSG00000100416
ENST00000453630	ENSG00000100416
ENST00000456595	ENSG00000100416
